timestamp,emotion,confidence
1771758814.163893,sad,0.5098576545715332
1771758815.229563,sad,0.5254148840904236
1771758820.226517,sad,0.5073888301849365
1771758822.831298,sad,0.5028713941574097
1771758824.632137,happy,0.5014506578445435
1771758825.731833,happy,0.601693332195282
1771758826.893451,happy,0.7258366346359253
1771758827.9007082,happy,0.7242943644523621
1771758831.0971699,sad,0.5103415250778198
1771758832.166498,sad,0.5209778547286987
1771758833.766314,sad,0.5098036527633667
1771758834.83065,sad,0.5725671052932739
1771758835.930779,sad,0.5939836502075195
1771758836.933741,sad,0.5699291229248047
1771758838.032545,sad,0.5564478039741516
1771758839.1311228,sad,0.5190165042877197
1771758843.001591,sad,0.5003138184547424
1771758844.0989141,sad,0.5786974430084229
1771758845.163885,sad,0.5742421746253967
1771758846.169834,sad,0.5363060235977173
1771759085.7496982,happy,0.5280349850654602
1771759086.752057,happy,0.6629754900932312
1771759096.5523682,sad,0.5023198127746582
1771759110.4191759,happy,0.5051408410072327
1771759113.4205859,sad,0.502833902835846
1771759114.483607,sad,0.5491966009140015
1771759547.944809,sad,0.801063597202301
1771759548.050262,sad,0.757895827293396
1771759548.15059,sad,0.6598842740058899
1771759548.2496011,sad,0.6451829075813293
1771759548.357444,sad,0.6293339729309082
1771759548.450064,sad,0.6293023228645325
1771759548.551361,sad,0.629909873008728
1771759549.1668081,sad,0.6452610492706299
1771759549.246218,sad,0.6499223709106445
1771759549.333895,sad,0.6229022741317749
1771759549.413044,sad,0.6080576777458191
1771759549.487456,sad,0.6121204495429993
1771759549.612875,sad,0.5912474989891052
1771759549.812565,sad,0.5895246863365173
1771759550.0553558,sad,0.5880546569824219
1771759550.255192,sad,0.5705909132957458
1771759550.333979,sad,0.550536572933197
1771759550.409923,sad,0.5464135408401489
1771759550.615018,sad,0.5336171984672546
1771759550.693541,sad,0.5232616662979126
1771759550.7773492,sad,0.5151633620262146
1771759550.85651,sad,0.5119985938072205
1771759550.935068,sad,0.4972420632839203
1771759551.015307,sad,0.4901310205459595
1771759551.1347048,sad,0.49769994616508484
1771759551.2146182,sad,0.509130597114563
1771759551.297197,sad,0.5109987854957581
1771759551.377884,sad,0.5299263596534729
1771759551.498873,sad,0.5271705985069275
1771759551.659177,sad,0.5344609618186951
1771759551.7360792,sad,0.5329938530921936
1771759552.020294,sad,0.5422399640083313
1771759552.138625,sad,0.5441099405288696
1771759552.223326,sad,0.554752767086029
1771759552.2986848,sad,0.5669071078300476
1771759552.503051,sad,0.5702875256538391
1771759552.58228,sad,0.551442563533783
1771759552.666101,sad,0.5296016335487366
1771759552.746201,sad,0.5003228187561035
1771759552.9061382,sad,0.4864334762096405
1771759552.98837,sad,0.47213247418403625
1771759553.149798,sad,0.46765804290771484
1771759553.348722,sad,0.47226178646087646
1771759553.5072691,sad,0.47876450419425964
1771759553.588763,sad,0.46743783354759216
1771759553.66643,sad,0.46351689100265503
1771759553.7893708,sad,0.4464133381843567
1771759553.869662,sad,0.46512919664382935
1771759553.9902232,sad,0.4612063765525818
1771759554.068661,sad,0.45637622475624084
1771759554.553867,sad,0.45136287808418274
1771759554.635037,sad,0.463701069355011
1771759555.4782348,sad,0.5014378428459167
1771759555.556584,sad,0.5367290377616882
1771759555.639095,sad,0.5578189492225647
1771759555.759686,sad,0.5605274438858032
1771759555.84061,sad,0.5507152676582336
1771759555.918943,sad,0.5467036366462708
1771759556.003722,sad,0.5443811416625977
1771759556.128405,sad,0.5441007018089294
1771759556.775702,sad,0.5448406934738159
1771759556.929725,sad,0.5562524795532227
1771759557.1305192,sad,0.5430850386619568
1771759557.2524958,sad,0.5321835279464722
1771759557.369796,sad,0.5251238942146301
1771759557.573382,sad,0.5117490887641907
1771759557.856786,sad,0.5028879046440125
1771759557.97372,sad,0.4740660488605499
1771759559.064268,sad,0.46884045004844666
1771759559.24225,sad,0.4626009166240692
1771759559.333048,sad,0.46157047152519226
1771759559.4102888,sad,0.4603998363018036
1771759559.491202,sad,0.45653313398361206
1771759559.571458,sad,0.44522055983543396
1771759559.651843,sad,0.4375738501548767
1771759559.731711,sad,0.43835872411727905
1771759559.813256,sad,0.4437519907951355
1771759559.9017432,sad,0.4524984359741211
1771759560.2170959,sad,0.47093257308006287
1771759560.415533,sad,0.4892481565475464
1771759560.738081,sad,0.5121400356292725
1771759560.8182771,sad,0.5420377254486084
1771759560.8959858,sad,0.5495887994766235
1771759560.979028,sad,0.540349543094635
1771759561.0569952,sad,0.5497801303863525
1771759561.142609,sad,0.560998260974884
1771759561.2199419,sad,0.5594647526741028
1771759561.299565,sad,0.539334237575531
1771759561.4188008,sad,0.54683917760849
1771759561.538105,sad,0.5535202622413635
1771759561.702004,sad,0.5581653118133545
1771759561.780225,sad,0.551513135433197
1771759561.860518,sad,0.5387423634529114
1771759561.982014,sad,0.5211402177810669
1771759562.062123,sad,0.5040503740310669
1771759562.141671,sad,0.49261581897735596
1771759562.2233238,sad,0.4664994776248932
1771759562.3044322,sad,0.4803317189216614
1771759562.384956,sad,0.48393920063972473
1771759562.4639812,sad,0.4757217466831207
1771759562.5493839,sad,0.4678182899951935
1771759562.624558,sad,0.46161964535713196
1771759562.7042959,sad,0.4571673274040222
1771759562.7853382,sad,0.44214928150177
1771759562.865471,sad,0.4300721287727356
1771759562.946207,sad,0.4163280129432678
1771759563.14576,sad,0.4118892550468445
1771759563.229119,sad,0.409391313791275
1771759563.307368,sad,0.4212318956851959
1771759563.4286091,sad,0.4440939128398895
1771759563.509671,sad,0.45535218715667725
1771759563.587949,sad,0.4643706977367401
1771759563.671624,sad,0.44671809673309326
1771759563.7508411,sad,0.431014746427536
1771759563.9924521,sad,0.44045963883399963
1771759564.070889,sad,0.443228155374527
1771759564.151794,sad,0.4587687849998474
1771759564.274515,sad,0.4703660309314728
1771759607.555895,sad,0.33431488275527954
1771759607.631063,sad,0.42599424719810486
1771759607.737548,sad,0.4590403139591217
1771759607.838337,sad,0.5080698728561401
1771759607.9362519,sad,0.5161559581756592
1771759608.03647,sad,0.5297712683677673
1771759608.136157,sad,0.5338912010192871
1771759608.234768,sad,0.5360252857208252
1771759608.345951,sad,0.5340685248374939
1771759608.438559,sad,0.5284892916679382
1771759608.54259,sad,0.5262512564659119
1771759608.641879,sad,0.524697482585907
1771759608.739958,sad,0.5131253004074097
1771759608.8432791,sad,0.5094026327133179
1771759608.93783,sad,0.504904568195343
1771759609.0427148,sad,0.513870358467102
1771759609.140977,sad,0.5090271234512329
1771759609.246465,sad,0.49521321058273315
1771759609.338754,sad,0.48946717381477356
1771759609.4424908,sad,0.4806406795978546
1771759609.5398111,sad,0.4755508303642273
1771759609.639893,sad,0.4751748740673065
1771759609.742078,sad,0.46321532130241394
1771759609.842413,sad,0.45806828141212463
1771759609.938719,sad,0.4764678180217743
1771759610.046537,sad,0.4688645303249359
1771759610.137276,sad,0.4567890763282776
1771759610.245595,sad,0.45655518770217896
1771759610.338645,sad,0.4630524814128876
1771759610.440125,sad,0.4761389493942261
1771759610.538487,sad,0.4878672957420349
1771759610.643191,sad,0.49048081040382385
1771759610.741531,sad,0.49911075830459595
1771759610.843461,sad,0.4893946051597595
1771759611.078187,sad,0.49546849727630615
1771759611.176619,sad,0.496854692697525
1771759611.294979,sad,0.5025379657745361
1771759611.374729,sad,0.5167215466499329
1771759611.479847,sad,0.5099428296089172
1771759611.577717,sad,0.477418452501297
1771759611.673096,sad,0.4819699227809906
1771759611.7766259,sad,0.4890540540218353
1771759611.878125,sad,0.49209296703338623
1771759611.980352,sad,0.4822186827659607
1771759612.211901,sad,0.4692433476448059
1771759612.307255,sad,0.46088191866874695
1771759612.409764,sad,0.4547094404697418
1771759612.510612,sad,0.4576786756515503
1771759612.6780312,sad,0.4512168765068054
1771759612.7747421,sad,0.4410475492477417
1771759612.874169,sad,0.4453567564487457
1771759612.975712,sad,0.4410063922405243
1771759613.070548,sad,0.43946367502212524
1771759613.17841,sad,0.45297569036483765
1771759613.2714849,sad,0.4771992266178131
1771759613.372705,sad,0.4776860177516937
1771759613.4741042,sad,0.4888923764228821
1771759613.5775502,sad,0.49978598952293396
1771760696.283139,sad,0.5808915495872498
1771760697.345356,sad,0.438378244638443
1771760698.4079602,sad,0.3953354060649872
1771760699.409586,sad,0.38988345861434937
1771760700.44418,sad,0.3581691384315491
1771760701.545585,sad,0.40061500668525696
1771760702.546069,sad,0.4919639825820923
1771760703.646257,sad,0.48819881677627563
1771760704.746293,sad,0.46344658732414246
1771760705.8452768,sad,0.4449455440044403
1771760706.940366,sad,0.4110010862350464
1771760708.042021,happy,0.4995879828929901
1771760709.044862,happy,0.35911718010902405
1771760710.145662,sad,0.44749605655670166
1771760711.2424629,sad,0.4575483500957489
1771760712.2447329,sad,0.40688401460647583
1771760713.344786,sad,0.5184189677238464
1771760714.441368,sad,0.4653749465942383
1771760715.5056262,sad,0.40914613008499146
1771760716.538629,sad,0.3956078290939331
1771760717.5428889,sad,0.44679927825927734
1771760718.675483,sad,0.4550696611404419
1771760719.7751439,sad,0.28363099694252014
1771760720.875434,neutral,0.34378835558891296
1771760722.0121338,neutral,0.3327137231826782
1771760723.1081102,neutral,0.33004844188690186
1771760724.208202,sad,0.47109195590019226
1771760725.307915,sad,0.33531826734542847
1771760726.4050639,happy,0.42518681287765503
1771760727.4084852,happy,0.40301603078842163
1771760728.410709,happy,0.3562796711921692
1771760729.47155,neutral,0.3516063690185547
1771760730.4774249,neutral,0.5095464587211609
1771760731.5785542,neutral,0.493142694234848
1771760732.6706188,neutral,0.49646854400634766
1771760733.7406259,neutral,0.47569751739501953
1771760734.7417018,neutral,0.48405519127845764
1771760866.7020319,sad,0.7597817182540894
1771760867.71187,sad,0.5268656015396118
1771760868.7828538,sad,0.38039618730545044
1771760869.881459,happy,0.5410047769546509
1771760870.9823701,happy,0.4169551432132721
1771760872.0793679,neutral,0.3435521423816681
1771760873.08193,neutral,0.3207792341709137
1771760874.199476,happy,0.4098609387874603
