timestamp,emotion,confidence
1771760018.493419,sad,0.5036117434501648
1771760479.111796,sad,0.6356894969940186
1771760480.124684,sad,0.537819504737854
1771760486.424014,sad,0.5078790783882141
1771760487.425498,sad,0.5928157567977905
1771760618.673264,sad,0.5346212983131409
1771760619.6819782,sad,0.47123435139656067
1771760620.683434,neutral,0.33643969893455505
1771760621.7863731,neutral,0.41353267431259155
1771760622.885917,neutral,0.36442530155181885
1771760623.986975,happy,0.31506770849227905
1771760627.154665,happy,0.5213097333908081
1771760628.251838,happy,0.6793068647384644
1771760629.3219662,happy,0.3851381838321686
1771760630.4173179,sad,0.3878193199634552
1771760631.420628,neutral,0.38710594177246094
1771760632.518498,sad,0.409362256526947
1771760633.5207732,sad,0.4020744264125824
1771760634.523385,sad,0.44692355394363403
1771760635.5899131,sad,0.45007285475730896
1771760636.651098,sad,0.3819997012615204
1771760637.6538339,sad,0.3599534332752228
1771760638.656357,sad,0.6619336009025574
1771760639.65712,sad,0.7138018012046814
1771760640.657589,sad,0.464354932308197
1771760641.751633,neutral,0.3216530978679657
1771760642.756135,happy,0.38498690724372864
1771760643.8559859,happy,0.5419424176216125
1771760644.8904982,happy,0.4061596095561981
1771761226.7997708,sad,0.5279820561408997
1771761227.89056,sad,0.4215867519378662
1771761228.894806,sad,0.3694240152835846
1771761229.8971689,neutral,0.3643191158771515
1771761230.995659,sad,0.3204946517944336
1771761232.0998862,happy,0.3904417157173157
1771761233.191583,happy,0.34637778997421265
1771761234.1960142,sad,0.3537983298301697
1771761235.1976619,neutral,0.3088007867336273
1771761236.29856,sad,0.3742336332798004
1771761237.3966458,sad,0.3909701406955719
1771761238.497298,sad,0.4447937607765198
1771761239.593218,sad,0.38328129053115845
1771761240.5977118,neutral,0.38386234641075134
1771761241.693471,neutral,0.35346221923828125
1771761242.76388,sad,0.37124234437942505
1771761614.7419899,happy,0.3360680937767029
1771761615.828227,neutral,0.4853306710720062
1771761616.929734,neutral,0.4569215178489685
1771761618.02765,neutral,0.4288405478000641
1771761619.031067,neutral,0.3263639807701111
1771761620.0313358,happy,0.38207972049713135
1771761621.0673332,happy,0.37981662154197693
1771761622.097177,happy,0.4992232620716095
1771761623.100246,happy,0.40885889530181885
1771761624.101661,neutral,0.37541136145591736
1771761625.199154,sad,0.3962806165218353
1771761626.297764,sad,0.45619773864746094
1771761627.299486,sad,0.48380985856056213
1771761628.301607,sad,0.5171796679496765
1771761629.303742,sad,0.5043977499008179
1771761630.400405,neutral,0.3437923491001129
1771761631.401021,neutral,0.3861183524131775
1771761632.4011369,sad,0.46489277482032776
